ancestor,descendant,depth
7087,6597,1
7087,6630,3
7087,6654,3
7087,6757,3
7087,6782,3
7087,6890,3
7087,6898,4
7087,6920,3
7087,7011,2
7087,7072,4
7087,7087,0
7087,7143,2
7087,7162,2
7087,7177,3
7087,7285,3
7087,7306,3
7087,7310,3
7087,7376,3
7087,7391,3
7087,7401,3
7087,7431,3
7087,7482,3
7087,7559,3
7087,7565,3
7087,7582,3
7087,7602,2
7087,7639,4
7087,7681,4
7087,7710,4
7087,7770,3
7087,7821,2
7087,7839,3
7087,7919,4
7087,7928,3
7087,7930,4
7087,7936,3
7087,7948,3
7087,8085,3
7087,8127,3
7087,8147,3
7087,8148,4
7087,8193,1
7087,8198,4
7087,8272,3
7087,8284,3
7087,8481,3
7087,8493,3
7087,8566,3
7087,8589,3
7087,8653,2
7087,8678,3
7087,8690,3
7087,8723,3
7087,8748,3
7087,8752,3
7087,8870,4
7087,8914,4
7087,8944,4
7087,9042,3
7087,9118,3
7087,9168,2
7087,9177,4
7087,9182,3
7087,9195,3
7087,9276,3
7087,9304,3
7087,9315,3
7087,9392,3
7087,9438,1
7087,9466,2
7087,9486,4
7087,9491,3
7087,9540,1
7087,9627,4
7087,9642,3
7087,9727,3
7087,9732,3
7087,9743,4
7087,9748,3
7087,9778,3
7087,9786,3
7087,9829,3
7087,9922,2
7087,9950,4
7087,10096,3
7087,10148,2
7087,10212,3
7087,10250,3
7087,10327,2
7087,10330,4
7087,10339,2
7087,10348,4
7087,10352,4
7087,10364,2
7087,10365,4
7087,10393,4
7087,10405,3
7087,10438,3
7087,10517,3
7087,10569,3
7087,10580,2
7087,10625,4
7087,10629,4
7087,10646,3
7087,10705,4
7087,10722,2
7087,10752,3
7087,10818,3
7087,10823,3
7087,10886,3
7087,10903,1
7087,10971,3
7087,10999,3
7087,11023,4
7087,11087,3
7087,11130,3
7087,11210,3
7087,11262,4
7087,11279,4
7087,11411,2
7087,11416,3
7087,11417,3
7087,11461,3
7087,11481,4
7087,11513,4
7087,11583,3
7087,11615,2
7087,11659,3
7087,11670,3
7087,11677,2
7087,11681,4
7087,11755,3
7087,11807,4
7087,11821,3
7087,11830,3
7087,11831,3
7087,11833,4
7087,11856,3
7087,11942,3
7087,12001,2
7087,12008,3
7087,12054,2
7087,12058,2
7087,12074,3
7087,12187,3
7087,12206,3
7087,12262,4
7087,12271,4
7087,12332,3
7087,12347,3
7087,12385,3
7087,12409,3
7087,12421,2
7087,12465,3
7087,12513,3
7087,12527,4
7087,12531,3
7087,12533,3
7087,12592,3
7087,12602,4
7087,12607,2
7087,12610,3
7087,12612,3
7087,12626,4
7087,12644,1
7087,12667,3
7087,12740,3
7087,12799,3
7087,12802,2
7087,12845,3
7087,12890,3
7087,12926,3
7087,13011,3
7087,13046,3
7087,13089,1
7087,13106,3
7087,13129,3
7087,13196,3
7087,13244,4
7087,13262,2
7087,13265,3
7088,7088,0
7089,7089,0
7090,702,2
7090,722,2
7090,1133,2
7090,2320,3
7090,2339,2
7090,2339,3
7090,2411,2
7090,2760,2
7090,2976,2
7090,3020,2
7090,3020,3
7090,3717,3
7090,3951,2
7090,4175,2
7090,4396,3
7090,4504,2
7090,4673,3
7090,4832,3
7090,5097,2
7090,5145,3
7090,5469,3
7090,5760,3
7090,5822,3
7090,5836,2
7090,5876,2
7090,6025,2
7090,6123,3
7090,6381,2
7090,6477,2
7090,6527,1
7090,6592,2
7090,6917,2
7090,6937,1
7090,6955,3
7090,7090,0
7090,7362,2
7090,7395,3
7090,7545,3
7090,7638,3
7090,8274,2
7090,8472,3
7090,8954,2
7090,8954,3
7090,10134,2
7090,10142,1
7090,11159,2
7090,11762,3
7090,11810,2
7090,12363,1
7090,12438,2
7090,12978,3
7090,13158,2
7090,13178,1
7091,7091,0
7092,7092,0
7093,7093,0
7094,7094,0
7095,7095,0
7096,7096,0
7097,7097,0
7098,7098,0
7099,7099,0
7100,7100,0
7101,7101,0
7102,7102,0
7103,545,1
7103,1408,1
7103,2519,1
7103,3015,1
7103,3914,1
7103,6066,1
7103,7103,0
7103,8096,1
7103,8145,1
7103,8634,1
7103,10161,1
7103,10242,1
7103,13165,1
7104,7104,0
7105,7105,0
7106,7106,0
7107,7107,0
7108,7108,0
7109,7109,0
7110,7110,0
7111,7111,0
7112,7112,0
7113,2956,1
7113,3868,1
7113,4735,1
7113,5282,1
7113,6550,1
7113,7113,0
7114,72,2
7114,98,3
7114,106,3
7114,142,3
7114,200,3
7114,205,3
7114,299,4
7114,307,3
7114,328,2
7114,356,2
7114,377,3
7114,414,1
7114,419,3
7114,423,4
7114,469,3
7114,578,3
7114,673,3
7114,764,1
7114,770,3
7114,824,3
7114,830,3
7114,865,3
7114,916,3
7114,948,2
7114,962,2
7114,995,3
7114,1030,3
7114,1080,3
7114,1126,3
7114,1213,3
7114,1248,2
7114,1257,3
7114,1265,3
7114,1267,2
7114,1286,2
7114,1286,3
7114,1306,3
7114,1307,2
7114,1362,3
7114,1462,3
7114,1492,3
7114,1494,2
7114,1515,4
7114,1563,3
7114,1617,3
7114,1729,2
7114,1801,3
7114,1828,2
7114,1893,2
7114,1942,3
7114,1992,1
7114,2030,3
7114,2061,2
7114,2092,4
7114,2131,3
7114,2163,3
7114,2175,2
7114,2227,3
7114,2287,3
7114,2369,2
7114,2400,3
7114,2426,3
7114,2448,3
7114,2468,2
7114,2476,2
7114,2476,3
7114,2488,3
7114,2495,3
7114,2496,3
7114,2521,2
7114,2585,2
7114,2640,3
7114,2655,3
7114,2683,3
7114,2696,2
7114,2715,3
7114,2733,3
7114,2788,3
7114,2798,3
7114,2814,2
7114,2821,3
7114,2921,3
7114,2961,2
7114,2966,2
7114,2998,3
7114,3020,2
7114,3072,2
7114,3120,2
7114,3149,3
7114,3175,3
7114,3205,2
7114,3210,3
7114,3214,2
7114,3216,2
7114,3311,2
7114,3403,3
7114,3413,3
7114,3413,4
7114,3439,2
7114,3441,3
7114,3485,3
7114,3546,3
7114,3556,2
7114,3648,3
7114,3680,3
7114,3735,3
7114,3739,2
7114,3756,4
7114,3775,3
7114,3789,2
7114,3848,3
7114,3886,3
7114,3963,3
7114,3981,1
7114,3983,3
7114,4011,3
7114,4028,2
7114,4031,3
7114,4117,3
7114,4132,3
7114,4136,2
7114,4164,1
7114,4194,2
7114,4206,2
7114,4277,3
7114,4288,3
7114,4349,1
7114,4362,3
7114,4374,3
7114,4383,3
7114,4410,2
7114,4425,3
7114,4431,3
7114,4435,3
7114,4448,2
7114,4525,3
7114,4528,3
7114,4528,4
7114,4558,3
7114,4613,2
7114,4657,3
7114,4747,3
7114,4751,3
7114,4761,1
7114,4777,3
7114,5021,3
7114,5023,3
7114,5068,3
7114,5128,2
7114,5136,3
7114,5145,4
7114,5157,3
7114,5164,1
7114,5173,3
7114,5215,3
7114,5245,3
7114,5256,3
7114,5263,3
7114,5274,3
7114,5283,3
7114,5302,2
7114,5313,2
7114,5368,3
7114,5382,2
7114,5441,3
7114,5452,3
7114,5452,4
7114,5456,3
7114,5489,1
7114,5494,3
7114,5526,2
7114,5652,2
7114,5735,3
7114,5819,1
7114,5848,4
7114,5890,3
7114,5890,4
7114,5938,2
7114,5975,4
7114,6020,4
7114,6050,3
7114,6064,3
7114,6110,3
7114,6188,2
7114,6191,3
7114,6218,3
7114,6248,3
7114,6256,3
7114,6296,2
7114,6362,3
7114,6386,3
7114,6386,4
7114,6469,2
7114,6479,2
7114,6491,3
7114,6506,2
7114,6515,3
7114,6522,4
7114,6582,3
7114,6628,2
7114,6691,3
7114,6746,3
7114,6774,3
7114,6823,3
7114,6827,2
7114,6866,3
7114,6877,3
7114,6908,3
7114,6921,2
7114,6959,3
7114,7108,1
7114,7114,0
7114,7172,4
7114,7201,3
7114,7220,2
7114,7231,4
7114,7241,3
7114,7296,3
7114,7304,3
7114,7327,3
7114,7337,3
7114,7337,4
7114,7436,2
7114,7445,3
7114,7449,2
7114,7476,3
7114,7539,2
7114,7554,3
7114,7568,3
7114,7571,4
7114,7583,3
7114,7656,2
7114,7725,2
7114,7886,3
7114,7905,3
7114,7933,3
7114,7946,2
7114,7947,3
7114,7961,3
7114,8003,3
7114,8035,2
7114,8051,3
7114,8079,2
7114,8132,3
7114,8186,3
7114,8271,2
7114,8280,2
7114,8337,2
7114,8356,3
7114,8358,2
7114,8366,1
7114,8399,2
7114,8399,3
7114,8467,3
7114,8488,1
7114,8491,3
7114,8608,3
7114,8672,3
7114,8712,2
7114,8732,3
7114,8759,3
7114,8817,2
7114,8820,3
7114,8833,3
7114,8887,3
7114,8892,2
7114,8933,1
7114,8992,3
7114,9055,3
7114,9140,2
7114,9178,3
7114,9188,3
7114,9199,3
7114,9222,3
7114,9312,3
7114,9339,4
7114,9349,3
7114,9364,2
7114,9457,3
7114,9458,2
7114,9476,3
7114,9477,3
7114,9489,2
7114,9585,3
7114,9588,3
7114,9595,3
7114,9635,3
7114,9671,2
7114,9761,3
7114,9799,2
7114,9803,3
7114,9818,1
7114,9833,2
7114,9836,4
7114,9855,3
7114,9939,3
7114,10008,3
7114,10173,3
7114,10217,3
7114,10226,2
7114,10266,3
7114,10273,2
7114,10382,3
7114,10465,2
7114,10484,1
7114,10498,2
7114,10520,3
7114,10538,3
7114,10661,3
7114,10671,2
7114,10772,2
7114,10772,4
7114,10776,4
7114,10796,3
7114,10853,3
7114,10857,3
7114,10888,3
7114,10926,3
7114,10992,3
7114,11007,3
7114,11049,4
7114,11058,3
7114,11153,2
7114,11161,3
7114,11207,2
7114,11230,3
7114,11278,3
7114,11341,3
7114,11349,3
7114,11349,4
7114,11399,3
7114,11419,3
7114,11419,4
7114,11650,3
7114,11651,2
7114,11672,3
7114,11711,3
7114,11742,1
7114,11814,3
7114,11862,3
7114,11895,3
7114,11978,3
7114,12040,3
7114,12082,2
7114,12192,3
7114,12195,3
7114,12375,3
7114,12524,1
7114,12603,3
7114,12631,3
7114,12651,2
7114,12688,3
7114,12738,3
7114,12787,3
7114,12790,3
7114,12806,3
7114,12820,2
7114,12829,1
7114,12910,3
7114,12923,3
7114,12978,3
7114,12978,4
7114,12981,3
7114,12991,2
7114,13061,4
7114,13097,4
7114,13126,1
7114,13218,2
7114,13218,3
7114,13229,3
7115,7115,0
7116,7116,0
7117,283,1
7117,755,1
7117,1124,2
7117,1246,2
7117,1586,2
7117,1841,2
7117,2756,1
7117,3314,2
7117,4000,2
7117,4591,2
7117,4645,2
7117,4736,1
7117,5226,2
7117,5699,2
7117,6216,2
7117,6873,2
7117,6913,1
7117,7060,1
7117,7117,0
7117,7180,2
7117,7452,1
7117,7869,1
7117,8154,2
7117,8326,1
7117,9034,1
7117,9357,2
7117,9904,1
7117,10026,1
7117,10638,1
7117,11397,1
7117,11729,1
7117,11865,2
7117,12022,2
7117,12149,2
7117,12249,2
7117,12539,2
7117,13023,1
7118,7118,0
7119,7119,0
7120,7120,0
7121,7121,0
7122,7122,0
7123,7123,0
7124,7124,0
7125,7125,0
7126,7126,0
7127,7127,0
7128,7128,0
7129,7129,0
7130,7130,0
7131,7131,0
7132,7132,0
7133,7133,0
7134,7134,0
7135,7135,0
7136,7136,0
7137,7137,0
7138,7138,0
7139,7139,0
7140,7140,0
7141,7141,0
7142,7142,0
7143,1067,1
7143,2621,1
7143,5476,1
7143,7143,0
7143,11461,1
7143,12347,1
7143,12409,1
7144,1312,2
7144,2956,1
7144,4735,1
7144,5944,1
7144,6057,2
7144,6437,2
7144,7044,2
7144,7144,0
7144,7912,2
7144,8216,2
7144,8330,2
7144,13094,2
7145,3,1
7145,229,1
7145,5104,1
7145,5312,1
7145,7145,0
7145,10185,1
7145,11060,1
7145,12265,1
7145,12321,1
7145,12729,1
7146,7146,0
7147,7147,0
7148,7148,0
7149,7149,0
7150,7150,0
7151,7151,0
7152,1274,1
7152,3151,1
7152,3182,1
7152,4310,1
7152,4710,1
7152,4806,1
7152,6317,1
7152,6624,1
7152,7152,0
7153,7153,0
7154,7154,0
7155,7155,0
7156,7156,0
7157,7157,0
7158,95,1
7158,878,1
7158,1198,1
7158,1940,1
7158,6651,1
7158,6694,1
7158,7158,0
7158,7186,1
7158,7429,1
7159,7159,0
7160,7160,0
7161,7161,0
7162,7162,0
7163,7163,0
7164,291,1
7164,1782,1
7164,2419,1
7164,4635,1
7164,5668,1
7164,6720,1
7164,7164,0
7164,9092,1
7165,7165,0
7166,1274,2
7166,1441,2
7166,1941,1
7166,2213,1
7166,2558,2
7166,2972,1
7166,3151,2
7166,3182,2
7166,3443,2
7166,3770,2
7166,4310,2
7166,4710,2
7166,4806,2
7166,5773,1
7166,5858,1
7166,5935,2
7166,6255,1
7166,6317,2
7166,6624,2
7166,7152,1
7166,7161,2
7166,7166,0
7166,8194,2
7166,10232,1
7166,10772,2
7166,12373,2
7167,7167,0
7168,7168,0
7169,7169,0
7170,7170,0
7171,540,2
7171,1755,1
7171,2311,1
7171,2351,1
7171,3955,1
7171,4131,1
7171,4470,1
7171,5093,2
7171,5568,2
7171,7171,0
7171,7623,2
7171,7897,1
7171,8266,2
7171,9072,2
7171,10163,1
7171,10930,2
7171,10955,1
7171,13081,2
7172,7172,0
7173,7173,0
7174,7174,0
7175,7175,0
7176,7176,0
7177,7177,0
7178,7178,0
7179,7179,0
7180,7180,0
7181,7181,0
7182,7182,0
7183,7183,0
7184,7184,0
7185,7185,0
7186,7186,0
7187,7187,0
7188,7188,0
7189,7189,0
7190,7190,0
7191,768,1
7191,1130,1
7191,2076,1
7191,3020,1
7191,3096,1
7191,3274,1
7191,7191,0
7191,7654,1
7191,9448,1
7191,9538,1
7191,9933,1
7191,12084,1
7191,12555,1
7192,7192,0
7193,7193,0
7194,7194,0
7195,7195,0
7196,4377,1
7196,4834,1
7196,5041,1
7196,6480,1
7196,7196,0
7196,7693,1
7196,8454,1
7196,9048,1
7196,9476,1
7196,9511,1
7196,9802,1
7196,12466,1
7197,7197,0
7198,7198,0
7199,7199,0
7200,7200,0
7201,7201,0
7202,7202,0
7203,7203,0
7204,7204,0
7205,7205,0
7206,7206,0
7207,7207,0
7208,7208,0
7209,7209,0
7210,246,1
7210,457,2
7210,812,1
7210,1773,1
7210,2102,2
7210,2506,1
7210,2529,2
7210,4134,2
7210,4279,1
7210,4413,1
7210,4502,1
7210,5297,1
7210,6084,2
7210,7210,0
7210,8749,2
7210,8981,1
7210,9988,1
7210,10439,2
7210,12365,2
7210,12846,1
7210,13059,2
7211,7211,0
7212,7212,0
7213,1669,1
7213,4892,2
7213,6993,1
7213,7213,0
7213,8324,1
7213,8765,1
7213,9646,2
7213,12709,2
7214,7214,0
7215,1161,1
7215,7215,0
7215,9286,1
7215,12395,1
7216,7216,0
7217,7217,0
7218,7218,0
7219,7219,0
7220,1362,1
7220,3149,1
7220,4777,1
7220,5494,1
7220,6020,2
7220,7172,2
7220,7220,0
7220,7933,1
7220,9199,1
7220,10173,1
7220,10772,2
7220,11049,2
7220,11230,1
7221,7221,0
7222,7222,0
7223,7223,0
7224,7224,0
7225,7225,0
7226,7226,0
7227,7227,0
7228,7228,0
7229,7229,0
7230,7230,0
7231,7231,0
7232,7232,0
7233,7233,0
7234,7234,0
7235,7235,0
7236,139,1
7236,172,3
7236,560,1
7236,579,1
7236,741,2
7236,1377,3
7236,1402,2
7236,2071,3
7236,2242,2
7236,2331,2
7236,2682,2
7236,2884,3
7236,2973,3
7236,3025,3
7236,3331,2
7236,3420,1
7236,3420,2
7236,3691,3
7236,3858,1
7236,4017,2
7236,4017,3
7236,4045,2
7236,4311,2
7236,4399,1
7236,4399,2
7236,4479,3
7236,4485,2
7236,4568,3
7236,4938,2
7236,4957,3
7236,5569,3
7236,5580,2
7236,6302,2
7236,6547,3
7236,6560,2
7236,6725,3
7236,6879,2
7236,7236,0
7236,7552,1
7236,7837,3
7236,8122,2
7236,8152,3
7236,8294,3
7236,8354,3
7236,8485,2
7236,8729,2
7236,9061,3
7236,9162,1
7236,9393,3
7236,9623,3
7236,10866,3
7236,11195,3
7236,11353,3
7236,11570,2
7236,11941,3
7236,11988,2
7236,12124,2
7236,12526,3
7236,12537,3
7236,12816,2
7236,13085,2
7237,7237,0
7238,7238,0
7239,7239,0
7240,458,3
7240,468,3
7240,525,2
7240,666,3
7240,793,2
7240,1123,3
7240,1167,3
7240,1232,2
7240,1530,2
7240,1534,3
7240,1884,3
7240,2332,3
7240,2479,2
7240,2547,2
7240,2562,3
7240,2577,2
7240,3276,3
7240,3536,3
7240,3919,3
7240,4055,3
7240,4201,3
7240,4384,3
7240,4466,3
7240,4467,3
7240,4730,3
7240,4770,2
7240,4868,3
7240,4915,1
7240,6411,2
7240,6634,3
7240,6806,2
7240,7009,3
7240,7240,0
7240,7293,2
7240,7600,2
7240,7814,3
7240,8642,3
7240,8676,2
7240,8851,2
7240,8922,2
7240,8967,2
7240,9086,2
7240,9122,1
7240,9369,3
7240,9388,3
7240,9554,3
7240,9658,3
7240,9724,2
7240,9857,2
7240,10113,2
7240,10171,2
7240,10204,3
7240,10218,3
7240,10635,2
7240,11064,2
7240,11761,3
7240,11965,3
7240,12193,3
7240,12216,3
7240,12302,3
7240,12366,3
7240,12815,3
7240,13060,3
7240,13091,3
7240,13151,3
7241,7241,0
7242,7242,0
7243,7243,0
7244,7244,0
7245,7245,0
7246,7246,0
7247,7247,0
7248,7248,0
7249,4742,1
7249,4766,1
7249,5078,1
7249,6040,1
7249,6394,1
7249,7249,0
7249,9488,1
7249,9774,1
7249,9798,1
7249,11451,1
7250,7250,0
7251,7251,0
7252,7252,0
7253,7253,0
7254,7254,0
7255,7255,0
7256,7256,0
7257,7257,0
7258,7258,0
7259,7259,0
7260,7260,0
7261,7261,0
7262,7262,0
7263,822,2
7263,1354,2
7263,1642,2
7263,1756,1
7263,2180,2
7263,2191,2
7263,2310,2
7263,2591,2
7263,2764,2
7263,3246,1
7263,3513,2
7263,3529,2
7263,3600,2
7263,3718,2
7263,3960,1
7263,4604,1
7263,5178,2
7263,5386,1
7263,6008,1
7263,6775,1
7263,6825,2
7263,7127,2
7263,7263,0
7263,7279,2
7263,7317,2
7263,7399,1
7263,7416,2
7263,7417,2
7263,7659,2
7263,7898,2
7263,8314,2
7263,8667,2
7263,8701,1
7263,8766,2
7263,9470,2
7263,9693,2
7263,9803,2
7263,10011,2
7263,10025,2
7263,10252,2
7263,11779,1
7263,11967,2
7263,12183,2
7263,12451,2
7263,12466,2
7263,12572,2
7263,12822,2
7263,12858,2
7263,12869,2
7263,13057,1
7264,7264,0
7265,7265,0
7266,7266,0
7267,7267,0
7268,7268,0
7269,7269,0
7270,7270,0
7271,7271,0
7272,7272,0
7273,7273,0
7274,7274,0
7275,7275,0
7276,7276,0
7277,7277,0
7278,7278,0
7279,7279,0
7280,7280,0
7281,7281,0
7282,404,1
7282,929,1
7282,1946,1
7282,2699,1
7282,7282,0
7283,1520,1
7283,1895,1
7283,1988,1
7283,3326,1
7283,5159,1
7283,5483,1
7283,5769,1
7283,6162,1
7283,6447,1
7283,7258,1
7283,7283,0
7283,8193,1
7283,8853,1
7283,9965,1
7283,10467,1
7283,11512,1
7283,11790,1
7283,11801,1
7284,7284,0
7285,7285,0
7286,7286,0
7287,7287,0
7288,7288,0
7289,298,1
7289,1163,2
7289,3020,1
7289,3022,1
7289,3293,2
7289,3351,1
7289,3676,1
7289,3951,1
7289,4486,1
7289,4673,1
7289,5117,1
7289,5145,2
7289,5581,1
7289,6371,2
7289,6844,1
7289,6955,2
7289,7023,1
7289,7289,0
7289,7545,1
7289,7956,2
7289,8472,2
7289,8746,1
7289,9830,1
7289,10642,1
7289,10711,1
7289,11463,1
7289,12337,1
7289,12458,1
7289,12657,1
7290,7290,0
7291,7291,0
7292,7292,0
7293,468,1
7293,1884,1
7293,3276,1
7293,7293,0
7293,12815,1
7293,13091,1
7294,7294,0
7295,7295,0
7296,7296,0
7297,7297,0
7298,1496,1
7298,2118,1
7298,2168,1
7298,6499,1
7298,7298,0
7298,7868,1
7298,8131,1
7298,9032,1
7299,1754,1
7299,6693,1
7299,7243,1
7299,7299,0
7300,7300,0
7301,7301,0
7302,7302,0
7303,7303,0
7304,7304,0
7305,7305,0
7306,7306,0
7307,7307,0
7308,7308,0
7309,7309,0
7310,7310,0
7311,7311,0
7312,7312,0
7313,7313,0
7314,426,2
7314,511,2
7314,669,2
7314,724,2
7314,1145,2
7314,1147,2
7314,1185,2
7314,1256,2
7314,1336,2
7314,1549,1
7314,1778,2
7314,2004,2
7314,2465,2
7314,2804,1
7314,3020,2
7314,3343,2
7314,3375,2
7314,4013,2
7314,4076,1
7314,4673,2
7314,4812,2
7314,4869,1
7314,5465,1
7314,5474,2
7314,5627,2
7314,5777,2
7314,6060,2
7314,6115,2
7314,6189,2
7314,6225,2
7314,6272,2
7314,6275,2
7314,6799,2
7314,6825,2
7314,7314,0
7314,7558,2
7314,7893,2
7314,7983,2
7314,8031,2
7314,8204,2
7314,8587,2
7314,8954,2
7314,9228,2
7314,9918,1
7314,10020,2
7314,10253,2
7314,10611,2
7314,10652,2
7314,10691,2
7314,10764,2
7314,10776,2
7314,10784,1
7314,11077,2
7314,11129,2
7314,11239,1
7314,11423,2
7314,11485,2
7314,11561,1
7314,11645,2
7314,11691,2
7314,12028,1
7314,12038,2
7314,12134,2
7314,12275,2
7314,12311,2
7314,12431,2
7314,12461,2
7314,12567,2
7314,12571,1
7314,12622,2
7314,12748,2
7314,12755,2
7314,13186,2
7315,7315,0
7316,7316,0
7317,7317,0
7318,7318,0
7319,3719,1
7319,3855,1
7319,4053,1
7319,5377,1
7319,6684,1
7319,7125,1
7319,7211,1
7319,7319,0
7319,8152,1
7319,10038,1
7319,10338,1
7319,10504,1
7319,10608,1
7319,10904,1
7319,11005,1
7320,7320,0
7321,7321,0
7322,7322,0
7323,7323,0
7324,7324,0
7325,7325,0
7326,7326,0
7327,7327,0
7328,7328,0
7329,34,1
7329,574,1
7329,579,1
7329,3197,1
7329,3638,1
7329,3719,1
7329,6375,1
7329,6428,1
7329,6843,1
7329,7329,0
7329,7399,1
7329,8126,1
7329,10192,1
7329,11288,1
7330,7330,0
7331,7331,0
7332,267,1
7332,641,1
7332,1304,1
7332,1666,1
7332,1685,2
7332,3320,1
7332,3676,1
7332,4673,1
7332,7332,0
7332,8136,2
7332,9149,1
7332,9709,2
7332,10263,2
7332,10414,1
7332,11021,2
7333,7333,0
7334,7334,0
7335,7335,0
7336,7294,1
7336,7336,0
7336,7339,1
7336,7890,1
7336,8472,1
7336,11545,1
7336,12333,1
7337,682,1
7337,4215,1
7337,4885,1
7337,7337,0
7337,11327,1
7337,11734,1
7338,7338,0
7339,7339,0
7340,7340,0
7341,7341,0
7342,126,2
7342,293,1
7342,309,1
7342,391,2
7342,463,1
7342,507,1
7342,754,1
7342,990,2
7342,1026,1
7342,1087,1
7342,1183,2
7342,1409,1
7342,1739,2
7342,1967,1
7342,2007,2
7342,2231,1
7342,2260,1
7342,2399,1
7342,2513,2
7342,2545,1
7342,2795,2
7342,3365,2
7342,3868,1
7342,4038,1
7342,4072,1
7342,4075,1
7342,4104,1
7342,4127,2
7342,4324,1
7342,4515,2
7342,4716,1
7342,4780,1
7342,4795,1
7342,4872,1
7342,4892,1
7342,4952,1
7342,5057,1
7342,5279,1
7342,5316,2
7342,5357,1
7342,5387,1
7342,5396,1
7342,5466,2
7342,5542,2
7342,5609,1
7342,5628,2
7342,5664,2
7342,5718,1
7342,5884,1
7342,5984,1
7342,6148,2
7342,6173,1
7342,6323,1
7342,6703,2
7342,6704,1
7342,6834,1
7342,6834,2
7342,6966,1
7342,7149,1
7342,7163,1
7342,7321,1
7342,7342,0
7342,7508,1
7342,7791,1
7342,7985,1
7342,7987,1
7342,8004,1
7342,8016,2
7342,8165,2
7342,8214,1
7342,8264,1
7342,8300,2
7342,8325,1
7342,8338,2
7342,8451,1
7342,9245,2
7342,9259,1
7342,9518,1
7342,9646,1
7342,9657,1
7342,9683,2
7342,9806,1
7342,9919,1
7342,10274,1
7342,10404,1
7342,10418,1
7342,10418,2
7342,10678,2
7342,10789,1
7342,10866,1
7342,10866,2
7342,11009,1
7342,11157,1
7342,11268,1
7342,11379,2
7342,11386,1
7342,11517,1
7342,11666,1
7342,11674,2
7342,11951,2
7342,12063,1
7342,12068,2
7342,12202,1
7342,12300,1
7342,12428,1
7342,12589,1
7342,12614,1
7342,12709,1
7342,13099,1
7342,13110,1
7343,7343,0
7344,864,2
7344,1966,1
7344,2411,1
7344,3020,1
7344,3676,1
7344,3891,1
7344,4486,1
7344,6412,1
7344,6844,1
7344,6891,2
7344,7344,0
7344,7410,2
7344,7759,2
7344,7946,1
7344,9647,1
7344,10270,1
7344,10711,1
7344,11118,1
7344,12621,2
7345,7345,0
7346,570,1
7346,574,1
7346,7346,0
7346,7640,1
7346,9869,1
7346,10308,1
7346,12977,1
7347,7347,0
7348,7348,0
7349,7349,0
7350,7350,0
7351,7351,0
7352,7352,0
7353,7353,0
7354,7354,0
7355,7355,0
7356,7356,0
7357,7357,0
7358,7358,0
7359,7359,0
7360,7360,0
7361,7361,0
7362,7362,0
7363,61,2
7363,585,3
7363,808,2
7363,906,1
7363,1314,2
7363,1535,2
7363,1590,1
7363,2079,1
7363,2081,2
7363,2173,1
7363,2277,1
7363,2680,2
7363,2734,1
7363,2743,2
7363,3166,2
7363,3593,2
7363,3765,1
7363,3765,3
7363,3943,2
7363,4732,2
7363,4773,2
7363,4845,2
7363,5141,2
7363,5700,2
7363,5987,2
7363,6053,2
7363,6151,2
7363,6177,2
7363,6230,2
7363,6667,2
7363,6749,2
7363,7363,0
7363,7408,1
7363,7574,2
7363,7686,2
7363,7717,2
7363,8066,2
7363,8078,2
7363,8623,3
7363,9366,2
7363,9455,2
7363,9484,2
7363,9825,2
7363,10142,2
7363,10782,1
7363,11587,3
7363,12002,2
7363,12113,2
7363,12156,2
7363,12228,1
7363,12503,2
7363,12665,1
7363,12786,2
7363,12940,2
7363,13052,2
7363,13217,2
7364,57,1
7364,2387,1
7364,4257,1
7364,4357,1
7364,7364,0
7364,8209,1
7364,8235,1
7364,8622,1
7364,9793,1
7364,10214,1
7364,11305,1
7365,7365,0
7366,7366,0
7367,7367,0
7368,7368,0
7369,7369,0
7370,7370,0
7371,7371,0
7372,7372,0
7373,7373,0
7374,7374,0
7375,7375,0
7376,7376,0
7377,7377,0
7378,5435,1
7378,5649,1
7378,7378,0
7378,9122,1
7378,9639,1
7378,11503,1
7379,7379,0
7380,7380,0
7381,7381,0
7382,7382,0
7383,7383,0
7384,7384,0
7385,7385,0
7386,7386,0
7387,7387,0
7388,313,1
7388,834,1
7388,1558,1
7388,1579,1
7388,2844,1
7388,2911,1
7388,3472,1
7388,3531,1
7388,3917,1
7388,4477,1
7388,4887,1
7388,5262,1
7388,5328,1
7388,5712,1
7388,5934,1
7388,6387,1
7388,6391,1
7388,6407,1
7388,6495,1
7388,6724,1
7388,7388,0
7388,7489,1
7388,7824,1
7388,7969,1
7388,7973,1
7388,8097,1
7388,8203,1
7388,9079,1
7388,9332,1
7388,9849,1
7388,11035,1
7388,11092,1
7388,11914,1
7388,12341,1
7388,12517,1
7388,12646,1
7389,7389,0
7390,7390,0
7391,7391,0
7392,7392,0
7393,7393,0
7394,7394,0
7395,7395,0
7396,7396,0
7397,7397,0
7398,7398,0
7399,162,1
7399,579,1
7399,1019,1
7399,1136,1
7399,1354,1
7399,1422,2
7399,1876,2
7399,1962,1
7399,2251,1
7399,2709,1
7399,2736,1
7399,2956,1
7399,3125,1
7399,3513,1
7399,3550,2
7399,3773,1
7399,4003,2
7399,4171,1
7399,4735,1
7399,4874,1
7399,4990,1
7399,5178,1
7399,5585,1
7399,5929,1
7399,6282,1
7399,6315,2
7399,6337,1
7399,6388,1
7399,6700,1
